Orthogroup	Xanthoria_calcicola_GTX0491	Xanthoria_parietina_SAMEA111342678
OG0004433	XANCAGTX0491_004744-T1	XANPAOZ2100_003448-T1
OG0004434	XANCAGTX0491_004745-T1	XANPAOZ2100_003447-T1
OG0004435	XANCAGTX0491_004748-T1	XANPAOZ2100_003444-T1
OG0004436	XANCAGTX0491_004749-T1	XANPAOZ2100_003443-T1
OG0004437	XANCAGTX0491_004751-T1	XANPAOZ2100_003441-T1
OG0004438	XANCAGTX0491_004753-T1	XANPAOZ2100_003439-T1
OG0004439	XANCAGTX0491_004754-T1	XANPAOZ2100_003438-T1
OG0004440	XANCAGTX0491_004755-T1	XANPAOZ2100_003436-T1
OG0004441	XANCAGTX0491_004757-T1	XANPAOZ2100_003434-T1
OG0004442	XANCAGTX0491_004759-T1	XANPAOZ2100_003433-T1
OG0004443	XANCAGTX0491_004760-T1	XANPAOZ2100_003431-T1
OG0004444	XANCAGTX0491_004764-T1	XANPAOZ2100_003429-T1
OG0004445	XANCAGTX0491_004765-T1	XANPAOZ2100_003427-T1
OG0004446	XANCAGTX0491_004766-T1	XANPAOZ2100_003426-T1
OG0004447	XANCAGTX0491_004767-T1	XANPAOZ2100_003425-T1
OG0004448	XANCAGTX0491_004768-T1	XANPAOZ2100_003424-T1
OG0004449	XANCAGTX0491_004770-T1	XANPAOZ2100_003423-T1
OG0004450	XANCAGTX0491_004771-T1	XANPAOZ2100_003422-T1
OG0004451	XANCAGTX0491_004772-T1	XANPAOZ2100_003421-T1
OG0004452	XANCAGTX0491_004776-T1	XANPAOZ2100_003417-T1
OG0004453	XANCAGTX0491_004777-T1	XANPAOZ2100_003418-T1
OG0004454	XANCAGTX0491_004778-T1	XANPAOZ2100_003415-T1
OG0004455	XANCAGTX0491_004779-T1	XANPAOZ2100_003414-T1
OG0004456	XANCAGTX0491_004780-T1	XANPAOZ2100_003413-T1
OG0004457	XANCAGTX0491_004781-T1	XANPAOZ2100_003412-T1
OG0004458	XANCAGTX0491_004782-T1	XANPAOZ2100_003410-T1
OG0004459	XANCAGTX0491_004783-T1	XANPAOZ2100_003409-T1
OG0004460	XANCAGTX0491_004784-T1	XANPAOZ2100_003408-T1
OG0004461	XANCAGTX0491_004785-T1	XANPAOZ2100_003407-T1
OG0004462	XANCAGTX0491_004792-T1	XANPAOZ2100_005631-T1
OG0004463	XANCAGTX0491_004793-T1	XANPAOZ2100_005632-T1
OG0004464	XANCAGTX0491_004794-T1	XANPAOZ2100_005633-T1
OG0004465	XANCAGTX0491_004795-T1	XANPAOZ2100_005634-T1
OG0004466	XANCAGTX0491_004799-T1	XANPAOZ2100_005637-T1
OG0004467	XANCAGTX0491_004800-T1	XANPAOZ2100_005638-T1
OG0004468	XANCAGTX0491_004803-T1	XANPAOZ2100_005640-T1
OG0004469	XANCAGTX0491_004804-T1	XANPAOZ2100_005641-T1
OG0004470	XANCAGTX0491_004807-T1	XANPAOZ2100_005644-T1
OG0004471	XANCAGTX0491_004808-T1	XANPAOZ2100_005645-T1
OG0004473	XANCAGTX0491_004813-T1	XANPAOZ2100_005646-T1
OG0004474	XANCAGTX0491_004814-T1	XANPAOZ2100_005647-T1
OG0004475	XANCAGTX0491_004815-T1	XANPAOZ2100_005648-T1
OG0004476	XANCAGTX0491_004830-T1	XANPAOZ2100_004848-T1
OG0004477	XANCAGTX0491_004832-T1	XANPAOZ2100_005665-T1
OG0004478	XANCAGTX0491_004833-T1	XANPAOZ2100_005666-T1
OG0004479	XANCAGTX0491_004834-T1	XANPAOZ2100_005667-T1
OG0004480	XANCAGTX0491_004835-T1	XANPAOZ2100_005668-T1
OG0004481	XANCAGTX0491_004836-T1	XANPAOZ2100_005669-T1
OG0004482	XANCAGTX0491_004837-T1	XANPAOZ2100_005670-T1
OG0004483	XANCAGTX0491_004839-T1	XANPAOZ2100_005672-T1
OG0004484	XANCAGTX0491_004840-T1	XANPAOZ2100_005673-T1
OG0004485	XANCAGTX0491_004841-T1	XANPAOZ2100_005674-T1
OG0004486	XANCAGTX0491_004843-T1	XANPAOZ2100_005675-T1
OG0004487	XANCAGTX0491_004844-T1	XANPAOZ2100_005676-T1
OG0004488	XANCAGTX0491_004845-T1	XANPAOZ2100_005677-T1
OG0004489	XANCAGTX0491_004847-T1	XANPAOZ2100_005678-T1
OG0004490	XANCAGTX0491_004848-T1	XANPAOZ2100_005679-T1
OG0004491	XANCAGTX0491_004849-T1	XANPAOZ2100_005680-T1
OG0004492	XANCAGTX0491_004852-T1	XANPAOZ2100_005684-T1
OG0004493	XANCAGTX0491_004853-T1	XANPAOZ2100_005685-T1
OG0004494	XANCAGTX0491_004856-T1	XANPAOZ2100_005689-T1
OG0004495	XANCAGTX0491_004859-T1	XANPAOZ2100_005695-T1
OG0004496	XANCAGTX0491_004860-T1	XANPAOZ2100_005696-T1
OG0004497	XANCAGTX0491_004861-T1	XANPAOZ2100_005697-T1
OG0004498	XANCAGTX0491_004862-T1	XANPAOZ2100_005698-T1
OG0004499	XANCAGTX0491_004863-T1	XANPAOZ2100_005699-T1
OG0004500	XANCAGTX0491_004864-T1	XANPAOZ2100_005700-T1
OG0004502	XANCAGTX0491_004868-T1	XANPAOZ2100_005702-T1
OG0004503	XANCAGTX0491_004870-T1	XANPAOZ2100_005703-T1
OG0004504	XANCAGTX0491_004871-T1	XANPAOZ2100_005704-T1
OG0004505	XANCAGTX0491_004873-T1	XANPAOZ2100_005705-T1
OG0004506	XANCAGTX0491_004874-T1	XANPAOZ2100_005706-T1
OG0004507	XANCAGTX0491_004875-T1	XANPAOZ2100_005707-T1
OG0004508	XANCAGTX0491_004876-T1	XANPAOZ2100_005708-T1
OG0004509	XANCAGTX0491_004877-T1	XANPAOZ2100_005709-T1
OG0004510	XANCAGTX0491_004878-T1	XANPAOZ2100_005710-T1
OG0004511	XANCAGTX0491_004879-T1	XANPAOZ2100_005711-T1
OG0004512	XANCAGTX0491_008424-T1, XANCAGTX0491_004880-T1	XANPAOZ2100_005663-T1
OG0004513	XANCAGTX0491_004890-T1	XANPAOZ2100_005717-T1
OG0004514	XANCAGTX0491_004893-T1	XANPAOZ2100_005720-T1
OG0004515	XANCAGTX0491_004894-T1	XANPAOZ2100_005721-T1
OG0004516	XANCAGTX0491_004895-T1	XANPAOZ2100_005722-T1
OG0004517	XANCAGTX0491_004896-T1	XANPAOZ2100_005723-T1
OG0004518	XANCAGTX0491_004897-T1	XANPAOZ2100_005724-T1
OG0004519	XANCAGTX0491_004898-T1	XANPAOZ2100_005725-T1
OG0004520	XANCAGTX0491_004901-T1	XANPAOZ2100_005729-T1
OG0004521	XANCAGTX0491_004903-T1	XANPAOZ2100_005731-T1
OG0004522	XANCAGTX0491_004905-T1	XANPAOZ2100_005733-T1
OG0004523	XANCAGTX0491_004906-T1	XANPAOZ2100_005734-T1
OG0004524	XANCAGTX0491_004908-T1	XANPAOZ2100_005736-T1
OG0004525	XANCAGTX0491_004913-T1	XANPAOZ2100_005739-T1
OG0004526	XANCAGTX0491_004914-T1	XANPAOZ2100_005740-T1
OG0004527	XANCAGTX0491_004915-T1	XANPAOZ2100_005742-T1
OG0004528	XANCAGTX0491_004916-T1	XANPAOZ2100_005746-T1
OG0004529	XANCAGTX0491_004917-T1	XANPAOZ2100_005747-T1
OG0004530	XANCAGTX0491_004944-T1	XANPAOZ2100_005751-T1
OG0004531	XANCAGTX0491_004946-T1	XANPAOZ2100_005753-T1
OG0004532	XANCAGTX0491_004948-T1	XANPAOZ2100_005755-T1
OG0004533	XANCAGTX0491_004949-T1	XANPAOZ2100_005756-T1
OG0004534	XANCAGTX0491_004950-T1	XANPAOZ2100_005758-T1
OG0004535	XANCAGTX0491_004951-T1	XANPAOZ2100_005759-T1
OG0004536	XANCAGTX0491_004952-T1	XANPAOZ2100_005760-T1
OG0004537	XANCAGTX0491_004953-T1	XANPAOZ2100_005761-T1
OG0004538	XANCAGTX0491_004954-T1	XANPAOZ2100_005762-T1
OG0004539	XANCAGTX0491_004955-T1	XANPAOZ2100_005763-T1
OG0004540	XANCAGTX0491_004957-T1	XANPAOZ2100_005765-T1
OG0004541	XANCAGTX0491_004958-T1	XANPAOZ2100_005766-T1
OG0004542	XANCAGTX0491_004959-T1	XANPAOZ2100_005767-T1
OG0004543	XANCAGTX0491_004962-T1	XANPAOZ2100_005768-T1
OG0004544	XANCAGTX0491_004963-T1	XANPAOZ2100_005769-T1
OG0004546	XANCAGTX0491_004965-T1	XANPAOZ2100_005770-T1
OG0004547	XANCAGTX0491_004968-T1	XANPAOZ2100_005771-T1
OG0004548	XANCAGTX0491_004969-T1	XANPAOZ2100_005772-T1
OG0004549	XANCAGTX0491_004971-T1	XANPAOZ2100_005773-T1
OG0004550	XANCAGTX0491_004973-T1	XANPAOZ2100_005774-T1
OG0004551	XANCAGTX0491_004974-T1	XANPAOZ2100_005775-T1
OG0004552	XANCAGTX0491_004975-T1	XANPAOZ2100_005776-T1
OG0004553	XANCAGTX0491_004976-T1	XANPAOZ2100_005777-T1
OG0004554	XANCAGTX0491_004977-T1	XANPAOZ2100_005778-T1
OG0004555	XANCAGTX0491_004978-T1	XANPAOZ2100_005779-T1
OG0004556	XANCAGTX0491_004979-T1	XANPAOZ2100_005780-T1
OG0004557	XANCAGTX0491_004980-T1	XANPAOZ2100_005781-T1
OG0004558	XANCAGTX0491_004981-T1	XANPAOZ2100_005782-T1
OG0004559	XANCAGTX0491_004982-T1	XANPAOZ2100_005783-T1
OG0004560	XANCAGTX0491_004984-T1	XANPAOZ2100_005785-T1
OG0004561	XANCAGTX0491_004985-T1	XANPAOZ2100_005786-T1
OG0004562	XANCAGTX0491_004986-T1	XANPAOZ2100_005787-T1
OG0004563	XANCAGTX0491_004990-T1	XANPAOZ2100_005790-T1
OG0004564	XANCAGTX0491_004991-T1	XANPAOZ2100_005791-T1
OG0004565	XANCAGTX0491_004993-T1	XANPAOZ2100_005793-T1
OG0004566	XANCAGTX0491_004997-T1	XANPAOZ2100_005797-T1
OG0004567	XANCAGTX0491_004998-T1	XANPAOZ2100_005798-T1
OG0004568	XANCAGTX0491_005000-T1	XANPAOZ2100_005800-T1
OG0004569	XANCAGTX0491_005001-T1	XANPAOZ2100_005802-T1
OG0004570	XANCAGTX0491_005002-T1	XANPAOZ2100_005804-T1
OG0004571	XANCAGTX0491_005004-T1	XANPAOZ2100_005806-T1
OG0004572	XANCAGTX0491_005005-T1	XANPAOZ2100_005807-T1
OG0004573	XANCAGTX0491_005006-T1	XANPAOZ2100_005808-T1
OG0004574	XANCAGTX0491_005008-T1	XANPAOZ2100_005810-T1
OG0004575	XANCAGTX0491_005009-T1	XANPAOZ2100_005811-T1
OG0004576	XANCAGTX0491_005010-T1	XANPAOZ2100_005812-T1
OG0004577	XANCAGTX0491_005011-T1	XANPAOZ2100_005813-T1
OG0004578	XANCAGTX0491_005012-T1	XANPAOZ2100_005814-T1
OG0004579	XANCAGTX0491_005013-T1	XANPAOZ2100_005815-T1
OG0004580	XANCAGTX0491_005014-T1	XANPAOZ2100_005816-T1
OG0004581	XANCAGTX0491_005015-T1	XANPAOZ2100_005817-T1
OG0004582	XANCAGTX0491_005016-T1	XANPAOZ2100_005818-T1
OG0004583	XANCAGTX0491_005017-T1	XANPAOZ2100_005819-T1
OG0004584	XANCAGTX0491_005018-T1	XANPAOZ2100_005820-T1
OG0004585	XANCAGTX0491_005019-T1	XANPAOZ2100_005821-T1
OG0004586	XANCAGTX0491_005022-T1	XANPAOZ2100_005822-T1
OG0004587	XANCAGTX0491_005023-T1	XANPAOZ2100_005823-T1
OG0004588	XANCAGTX0491_005024-T1	XANPAOZ2100_005824-T1
OG0004589	XANCAGTX0491_005025-T1	XANPAOZ2100_005825-T1
OG0004590	XANCAGTX0491_005026-T1	XANPAOZ2100_005826-T1
OG0004591	XANCAGTX0491_005027-T1	XANPAOZ2100_005827-T1
OG0004592	XANCAGTX0491_005028-T1	XANPAOZ2100_005828-T1
OG0004593	XANCAGTX0491_005029-T1	XANPAOZ2100_005829-T1
OG0004594	XANCAGTX0491_005030-T1	XANPAOZ2100_005830-T1
OG0004595	XANCAGTX0491_005032-T1	XANPAOZ2100_005832-T1
OG0004596	XANCAGTX0491_005034-T1	XANPAOZ2100_005834-T1
OG0004597	XANCAGTX0491_005035-T1	XANPAOZ2100_005835-T1
OG0004598	XANCAGTX0491_005036-T1	XANPAOZ2100_005836-T1
OG0004599	XANCAGTX0491_005037-T1	XANPAOZ2100_005837-T1
OG0004600	XANCAGTX0491_005038-T1	XANPAOZ2100_005838-T1
OG0004601	XANCAGTX0491_005040-T1	XANPAOZ2100_005840-T1
OG0004602	XANCAGTX0491_005041-T1	XANPAOZ2100_005841-T1
OG0004603	XANCAGTX0491_005042-T1	XANPAOZ2100_005842-T1
OG0004604	XANCAGTX0491_005043-T1	XANPAOZ2100_005843-T1
OG0004605	XANCAGTX0491_005044-T1	XANPAOZ2100_005844-T1
OG0004606	XANCAGTX0491_005045-T1	XANPAOZ2100_005845-T1
OG0004607	XANCAGTX0491_005047-T1	XANPAOZ2100_005847-T1
OG0004608	XANCAGTX0491_005048-T1	XANPAOZ2100_005848-T1
OG0004609	XANCAGTX0491_005049-T1	XANPAOZ2100_005849-T1
OG0004610	XANCAGTX0491_005051-T1	XANPAOZ2100_005850-T1
OG0004611	XANCAGTX0491_005053-T1	XANPAOZ2100_005851-T1
OG0004612	XANCAGTX0491_005054-T1	XANPAOZ2100_005852-T1
OG0004613	XANCAGTX0491_005056-T1	XANPAOZ2100_005854-T1
OG0004614	XANCAGTX0491_005058-T1	XANPAOZ2100_005855-T1
OG0004615	XANCAGTX0491_005059-T1	XANPAOZ2100_005856-T1
OG0004616	XANCAGTX0491_005060-T1	XANPAOZ2100_005857-T1
OG0004617	XANCAGTX0491_005063-T1	XANPAOZ2100_005859-T1
OG0004618	XANCAGTX0491_005065-T1	XANPAOZ2100_005860-T1
OG0004619	XANCAGTX0491_005066-T1	XANPAOZ2100_005861-T1
OG0004620	XANCAGTX0491_005070-T1	XANPAOZ2100_005864-T1
OG0004621	XANCAGTX0491_005071-T1	XANPAOZ2100_005865-T1
OG0004622	XANCAGTX0491_005072-T1	XANPAOZ2100_005866-T1
OG0004623	XANCAGTX0491_005073-T1	XANPAOZ2100_005867-T1
OG0004624	XANCAGTX0491_005074-T1	XANPAOZ2100_005868-T1
OG0004625	XANCAGTX0491_005076-T1	XANPAOZ2100_005869-T1
OG0004626	XANCAGTX0491_005077-T1	XANPAOZ2100_005870-T1
OG0004627	XANCAGTX0491_005078-T1	XANPAOZ2100_005871-T1
OG0004628	XANCAGTX0491_005080-T1	XANPAOZ2100_005872-T1
OG0004629	XANCAGTX0491_005081-T1	XANPAOZ2100_005873-T1
OG0004630	XANCAGTX0491_005083-T1	XANPAOZ2100_005874-T1
OG0004631	XANCAGTX0491_005084-T1	XANPAOZ2100_005875-T1
OG0004632	XANCAGTX0491_005085-T1	XANPAOZ2100_005876-T1
OG0004633	XANCAGTX0491_005086-T1	XANPAOZ2100_005877-T1
OG0004634	XANCAGTX0491_005087-T1	XANPAOZ2100_005878-T1
OG0004635	XANCAGTX0491_005091-T1	XANPAOZ2100_005882-T1
OG0004636	XANCAGTX0491_005092-T1	XANPAOZ2100_005884-T1
OG0004637	XANCAGTX0491_005093-T1	XANPAOZ2100_005885-T1
OG0004638	XANCAGTX0491_005095-T1	XANPAOZ2100_005887-T1
OG0004639	XANCAGTX0491_005096-T1	XANPAOZ2100_005888-T1
OG0004640	XANCAGTX0491_005097-T1	XANPAOZ2100_005889-T1
OG0004641	XANCAGTX0491_005098-T1	XANPAOZ2100_005890-T1
OG0004642	XANCAGTX0491_005100-T1	XANPAOZ2100_005891-T1
OG0004643	XANCAGTX0491_005101-T1	XANPAOZ2100_005892-T1
OG0004644	XANCAGTX0491_005102-T1	XANPAOZ2100_005893-T1
OG0004645	XANCAGTX0491_005104-T1	XANPAOZ2100_005895-T1
OG0004646	XANCAGTX0491_005105-T1	XANPAOZ2100_005896-T1
OG0004647	XANCAGTX0491_005106-T1	XANPAOZ2100_005897-T1
OG0004648	XANCAGTX0491_005107-T1	XANPAOZ2100_005898-T1
OG0004649	XANCAGTX0491_005108-T1	XANPAOZ2100_005899-T1
OG0004650	XANCAGTX0491_005110-T1	XANPAOZ2100_005900-T1
OG0004651	XANCAGTX0491_005111-T1	XANPAOZ2100_005901-T1
OG0004652	XANCAGTX0491_005112-T1	XANPAOZ2100_005902-T1
OG0004653	XANCAGTX0491_005113-T1	XANPAOZ2100_005903-T1
OG0004654	XANCAGTX0491_005114-T1	XANPAOZ2100_005904-T1
OG0004655	XANCAGTX0491_005118-T1	XANPAOZ2100_005906-T1
OG0004656	XANCAGTX0491_005119-T1	XANPAOZ2100_005907-T1
OG0004657	XANCAGTX0491_005120-T1	XANPAOZ2100_005908-T1
OG0004658	XANCAGTX0491_005121-T1	XANPAOZ2100_005909-T1
OG0004659	XANCAGTX0491_005122-T1	XANPAOZ2100_005910-T1
OG0004660	XANCAGTX0491_005123-T1	XANPAOZ2100_005911-T1
OG0004661	XANCAGTX0491_005124-T1	XANPAOZ2100_005912-T1
OG0004662	XANCAGTX0491_005125-T1	XANPAOZ2100_005913-T1
OG0004663	XANCAGTX0491_005126-T1	XANPAOZ2100_005914-T1
OG0004664	XANCAGTX0491_005127-T1	XANPAOZ2100_005915-T1
OG0004665	XANCAGTX0491_005129-T1	XANPAOZ2100_005916-T1
OG0004666	XANCAGTX0491_005130-T1	XANPAOZ2100_005917-T1
OG0004667	XANCAGTX0491_005131-T1	XANPAOZ2100_005918-T1
OG0004668	XANCAGTX0491_005133-T1	XANPAOZ2100_005920-T1
OG0004669	XANCAGTX0491_005134-T1	XANPAOZ2100_005921-T1
OG0004670	XANCAGTX0491_005135-T1	XANPAOZ2100_005922-T1
OG0004671	XANCAGTX0491_005141-T1	XANPAOZ2100_005927-T1
OG0004672	XANCAGTX0491_005143-T1	XANPAOZ2100_005928-T1
OG0004673	XANCAGTX0491_005144-T1	XANPAOZ2100_005929-T1
OG0004674	XANCAGTX0491_005145-T1	XANPAOZ2100_005931-T1
OG0004675	XANCAGTX0491_005147-T1	XANPAOZ2100_005933-T1
OG0004676	XANCAGTX0491_005148-T1	XANPAOZ2100_005934-T1
OG0004677	XANCAGTX0491_005149-T1	XANPAOZ2100_005935-T1
OG0004678	XANCAGTX0491_005150-T1	XANPAOZ2100_005936-T1
OG0004679	XANCAGTX0491_005151-T1	XANPAOZ2100_005937-T1
OG0004680	XANCAGTX0491_005152-T1	XANPAOZ2100_005938-T1
OG0004681	XANCAGTX0491_005154-T1	XANPAOZ2100_005940-T1
OG0004682	XANCAGTX0491_005156-T1	XANPAOZ2100_005942-T1
OG0004683	XANCAGTX0491_005157-T1	XANPAOZ2100_005943-T1
OG0004684	XANCAGTX0491_005158-T1	XANPAOZ2100_005944-T1
OG0004685	XANCAGTX0491_005160-T1	XANPAOZ2100_005946-T1
OG0004686	XANCAGTX0491_005161-T1	XANPAOZ2100_005947-T1
OG0004687	XANCAGTX0491_005162-T1	XANPAOZ2100_005948-T1
OG0004688	XANCAGTX0491_005163-T1	XANPAOZ2100_005949-T1
OG0004689	XANCAGTX0491_005165-T1	XANPAOZ2100_005950-T1
OG0004690	XANCAGTX0491_005167-T1	XANPAOZ2100_005952-T1
OG0004691	XANCAGTX0491_005168-T1	XANPAOZ2100_005953-T1
OG0004692	XANCAGTX0491_005171-T1	XANPAOZ2100_005955-T1
OG0004693	XANCAGTX0491_005174-T1	XANPAOZ2100_005957-T1
OG0004694	XANCAGTX0491_005175-T1	XANPAOZ2100_005958-T1
OG0004695	XANCAGTX0491_005176-T1	XANPAOZ2100_005959-T1
OG0004696	XANCAGTX0491_005177-T1	XANPAOZ2100_005960-T1
OG0004697	XANCAGTX0491_005178-T1	XANPAOZ2100_005961-T1
OG0004698	XANCAGTX0491_005179-T1	XANPAOZ2100_005962-T1
OG0004699	XANCAGTX0491_005180-T1	XANPAOZ2100_005963-T1
OG0004700	XANCAGTX0491_005181-T1	XANPAOZ2100_005964-T1
OG0004701	XANCAGTX0491_005182-T1	XANPAOZ2100_005965-T1
OG0004702	XANCAGTX0491_005183-T1	XANPAOZ2100_005966-T1
OG0004703	XANCAGTX0491_005184-T1	XANPAOZ2100_005967-T1
OG0004704	XANCAGTX0491_005186-T1	XANPAOZ2100_005969-T1
OG0004705	XANCAGTX0491_005188-T1	XANPAOZ2100_005970-T1
OG0004706	XANCAGTX0491_005189-T1	XANPAOZ2100_005971-T1
OG0004707	XANCAGTX0491_005191-T1	XANPAOZ2100_005972-T1
OG0004708	XANCAGTX0491_005192-T1	XANPAOZ2100_005973-T1
OG0004709	XANCAGTX0491_005193-T1	XANPAOZ2100_005974-T1
OG0004710	XANCAGTX0491_005194-T1	XANPAOZ2100_005975-T1
OG0004711	XANCAGTX0491_005195-T1	XANPAOZ2100_005976-T1
OG0004712	XANCAGTX0491_005196-T1	XANPAOZ2100_005977-T1
OG0004713	XANCAGTX0491_005197-T1	XANPAOZ2100_005978-T1
OG0004714	XANCAGTX0491_005198-T1	XANPAOZ2100_005979-T1
OG0004715	XANCAGTX0491_005199-T1	XANPAOZ2100_005980-T1
OG0004716	XANCAGTX0491_005201-T1	XANPAOZ2100_005981-T1
OG0004717	XANCAGTX0491_005203-T1	XANPAOZ2100_005982-T1
OG0004718	XANCAGTX0491_005204-T1	XANPAOZ2100_005984-T1
OG0004719	XANCAGTX0491_005205-T1	XANPAOZ2100_005985-T1
OG0004720	XANCAGTX0491_005206-T1	XANPAOZ2100_005986-T1
OG0004721	XANCAGTX0491_005207-T1	XANPAOZ2100_005987-T1
OG0004722	XANCAGTX0491_005208-T1	XANPAOZ2100_005988-T1
OG0004723	XANCAGTX0491_005210-T1	XANPAOZ2100_005990-T1
OG0004724	XANCAGTX0491_005213-T1	XANPAOZ2100_005992-T1
OG0004725	XANCAGTX0491_005216-T1	XANPAOZ2100_005994-T1
OG0004726	XANCAGTX0491_005219-T1	XANPAOZ2100_005996-T1
OG0004727	XANCAGTX0491_005220-T1	XANPAOZ2100_005997-T1
OG0004728	XANCAGTX0491_005221-T1	XANPAOZ2100_005998-T1
OG0004729	XANCAGTX0491_005222-T1	XANPAOZ2100_005999-T1
OG0004730	XANCAGTX0491_005223-T1	XANPAOZ2100_006000-T1
OG0004731	XANCAGTX0491_005224-T1	XANPAOZ2100_006001-T1
OG0004732	XANCAGTX0491_005225-T1	XANPAOZ2100_006002-T1
OG0004733	XANCAGTX0491_005226-T1	XANPAOZ2100_006003-T1
OG0004734	XANCAGTX0491_005227-T1	XANPAOZ2100_006004-T1
OG0004735	XANCAGTX0491_005228-T1	XANPAOZ2100_006005-T1
OG0004736	XANCAGTX0491_005229-T1	XANPAOZ2100_006006-T1
OG0004737	XANCAGTX0491_005230-T1	XANPAOZ2100_006007-T1
OG0004738	XANCAGTX0491_005231-T1	XANPAOZ2100_006008-T1
OG0004739	XANCAGTX0491_005233-T1	XANPAOZ2100_006010-T1
OG0004740	XANCAGTX0491_005234-T1	XANPAOZ2100_006011-T1
OG0004741	XANCAGTX0491_005235-T1	XANPAOZ2100_006012-T1
OG0004742	XANCAGTX0491_005238-T1	XANPAOZ2100_006013-T1
OG0004743	XANCAGTX0491_005239-T1	XANPAOZ2100_006014-T1
OG0004744	XANCAGTX0491_005240-T1	XANPAOZ2100_006015-T1
OG0004745	XANCAGTX0491_005241-T1	XANPAOZ2100_006016-T1
OG0004746	XANCAGTX0491_005242-T1	XANPAOZ2100_006017-T1
OG0004747	XANCAGTX0491_005244-T1	XANPAOZ2100_006018-T1
OG0004748	XANCAGTX0491_005249-T1	XANPAOZ2100_006022-T1
OG0004749	XANCAGTX0491_005250-T1	XANPAOZ2100_006023-T1
OG0004750	XANCAGTX0491_005251-T1	XANPAOZ2100_006024-T1
OG0004751	XANCAGTX0491_005252-T1	XANPAOZ2100_006025-T1
OG0004752	XANCAGTX0491_005253-T1	XANPAOZ2100_006026-T1
OG0004753	XANCAGTX0491_005255-T1	XANPAOZ2100_006027-T1
OG0004754	XANCAGTX0491_005256-T1	XANPAOZ2100_006028-T1
OG0004755	XANCAGTX0491_005257-T1	XANPAOZ2100_006029-T1
OG0004756	XANCAGTX0491_005258-T1	XANPAOZ2100_006030-T1
OG0004757	XANCAGTX0491_005259-T1	XANPAOZ2100_006031-T1
OG0004758	XANCAGTX0491_005260-T1	XANPAOZ2100_006032-T1
OG0004759	XANCAGTX0491_005261-T1	XANPAOZ2100_006033-T1
OG0004760	XANCAGTX0491_005263-T1	XANPAOZ2100_006035-T1
OG0004761	XANCAGTX0491_005264-T1	XANPAOZ2100_006036-T1
OG0004762	XANCAGTX0491_005265-T1	XANPAOZ2100_006037-T1
OG0004763	XANCAGTX0491_005267-T1	XANPAOZ2100_006039-T1
OG0004764	XANCAGTX0491_005269-T1	XANPAOZ2100_006043-T1
OG0004765	XANCAGTX0491_005270-T1	XANPAOZ2100_006044-T1
OG0004766	XANCAGTX0491_005272-T1	XANPAOZ2100_006045-T1
OG0004767	XANCAGTX0491_005274-T1	XANPAOZ2100_006047-T1
OG0004768	XANCAGTX0491_005275-T1	XANPAOZ2100_006048-T1
OG0004770	XANCAGTX0491_005277-T1	XANPAOZ2100_006049-T1
OG0004771	XANCAGTX0491_005278-T1	XANPAOZ2100_006050-T1
OG0004772	XANCAGTX0491_005279-T1	XANPAOZ2100_006051-T1
OG0004773	XANCAGTX0491_005280-T1	XANPAOZ2100_006052-T1
OG0004774	XANCAGTX0491_005282-T1	XANPAOZ2100_006054-T1
OG0004775	XANCAGTX0491_005283-T1	XANPAOZ2100_006055-T1
OG0004776	XANCAGTX0491_005284-T1	XANPAOZ2100_006056-T1
OG0004777	XANCAGTX0491_005286-T1	XANPAOZ2100_006058-T1
OG0004778	XANCAGTX0491_005287-T1	XANPAOZ2100_006059-T1
OG0004779	XANCAGTX0491_005289-T1	XANPAOZ2100_006060-T1
OG0004780	XANCAGTX0491_005290-T1	XANPAOZ2100_006061-T1
OG0004781	XANCAGTX0491_005291-T1	XANPAOZ2100_006062-T1
OG0004782	XANCAGTX0491_005293-T1	XANPAOZ2100_006064-T1
OG0004783	XANCAGTX0491_005296-T1	XANPAOZ2100_006067-T1
OG0004784	XANCAGTX0491_005297-T1	XANPAOZ2100_006068-T1
OG0004785	XANCAGTX0491_005299-T1	XANPAOZ2100_006071-T1
OG0004786	XANCAGTX0491_005300-T1	XANPAOZ2100_006072-T1
OG0004787	XANCAGTX0491_005301-T1	XANPAOZ2100_006073-T1
OG0004788	XANCAGTX0491_005302-T1	XANPAOZ2100_006074-T1
OG0004789	XANCAGTX0491_005303-T1	XANPAOZ2100_006075-T1
OG0004790	XANCAGTX0491_005305-T1	XANPAOZ2100_006077-T1
OG0004791	XANCAGTX0491_005306-T1	XANPAOZ2100_006078-T1
OG0004792	XANCAGTX0491_005307-T1	XANPAOZ2100_006079-T1
OG0004793	XANCAGTX0491_005308-T1	XANPAOZ2100_006080-T1
OG0004794	XANCAGTX0491_005309-T1	XANPAOZ2100_006081-T1
OG0004795	XANCAGTX0491_005312-T1	XANPAOZ2100_006083-T1
OG0004796	XANCAGTX0491_005315-T1	XANPAOZ2100_006085-T1
OG0004797	XANCAGTX0491_005316-T1	XANPAOZ2100_006086-T1
OG0004798	XANCAGTX0491_005317-T1	XANPAOZ2100_006087-T1
OG0004799	XANCAGTX0491_005318-T1	XANPAOZ2100_006088-T1
OG0004800	XANCAGTX0491_005319-T1	XANPAOZ2100_006089-T1
OG0004801	XANCAGTX0491_005320-T1	XANPAOZ2100_006090-T1
OG0004802	XANCAGTX0491_005321-T1	XANPAOZ2100_006091-T1
